Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.262411303,0.240745634,0.242845237,0.328552614,0.425851213,0.306454342,0.257728522,0.274340366,0.359508098,0.465360691,0.720284584,0.749837809,0.582946089,0.405540633,0.703513841,0.231449243,0.678943104,1.358779433,1.116098844,1.336499391,1.214439755,0.562376611,0.52481003,0.731716483,0.83252263,1.003636528,1.223646695,1.487385447,2.435393315,3.296504166,3.795686858,1.774270525,1.159144077,1.004604992,1.629823494,1.181246738,2.39533211,2.932207418,2.519213025,1.147357159,1.763194815,1.733266829,1.657174474,1.899919458,1.632132034,2.889735414,2.513675335,1.920383013,1.15641293,1.571212314,0.780389751,
Namibia,NAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.017274186,0.497492125,-0.007390965,-0.060519596,-0.018934063,1.059779675,4.019167755,3.447467658,1.699895658,2.672246756,3.846060687,3.226050783,2.189505398,2.48463566,1.320987313,5.006077223,10.66350346,4.405124502,1.321653638,3.382578084,5.37844358,7.625776144,7.57034788,8.718309346,9.274714181,2.515270424,6.416791248,7.986158715,6.452344202,3.583171208,7.400668495,3.345711879,2.175057338,1.712992678,-1.406963244,-1.508552083,
New Caledonia,NCL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.187885942,3.124605775,1.57899849,2.360931069,0.466160191,-0.108016608,10.7332276,4.73307964,19.25940133,13.5826779,15.36770814,16.98451127,27.77494739,21.34498973,16.521197,13.77737561,9.282074821,-4.470906678,-2.531054725,-6.941250271,-5.509210105,
Niger,NER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.418515167,-0.764158257,0.121166471,0.105665238,0.673290366,2.150853444,0.928972703,0.995004522,2.404120386,2.218239727,1.95811367,-0.281573187,1.398491926,0.067384654,0.098981995,-0.651267069,-0.651652979,0.286842543,0.094522958,-0.071767583,1.161884875,0.342091114,1.665275771,-1.118922621,0.210312273,0.097014894,0.358757856,0.827804577,-0.066754008,0.063254584,0.703342943,0.922420863,0.281340726,0.545924442,0.649159704,1.135067623,0.84749749,1.728586349,3.87903108,8.62089018,10.14669069,12.16450547,8.92367847,7.035165291,7.575911354,5.46761766,2.89774471,3.028230749,3.638493439,5.552201672,2.624580757,
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.634006584,3.114867861,2.484843267,2.459956251,1.034345032,1.692361519,0.933655816,1.222448337,0.577458572,0.655098278,-1.150855803,0.329731934,0.301613208,0.375338495,0.257421832,0.65845266,0.352544297,1.159069795,0.762696402,4.282087862,1.08795099,1.450317769,1.87601773,4.847790004,5.790847305,0.762195576,0.977520982,0.862276325,0.548616188,1.692557514,1.641739329,1.608284185,1.964726797,1.911463474,1.374086175,2.828830019,2.056023761,2.189934296,2.413739613,2.900249401,1.667213359,2.183012813,1.552115206,1.093559063,0.858611941,0.629447034,0.853393884,0.64218166,0.195182773,0.514392932,0.551772382,
Nicaragua,NIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.931531879,1.609056372,1.135276235,1.20705419,0.907357459,0.685349882,0.698100539,0.446457061,0.326777766,0.183263748,0.572468923,-0.001225345,0.404300153,0.003645189,0.239716742,-0.000372604,0.002079211,0.062577675,-0.003420627,0.276356302,0.066372417,2.82105613,0.836680054,2.208995767,1.208847067,2.147099242,2.785287802,4.633293719,4.707387717,6.946449705,5.217991628,2.821639385,3.902980206,3.782089333,4.313640892,3.814067387,4.240494762,5.14190863,7.382652015,5.228542428,5.593334702,9.579195413,7.365168186,8.78723319,9.063641897,7.580326424,7.44463174,7.510567,6.430591725,3.993129581,5.930749788,
Netherlands,NLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.657543251,1.688902087,1.379274252,1.557602004,1.264410012,1.229309942,0.53229377,0.476548411,0.694307415,0.954617272,1.167488321,1.096089776,0.774546109,0.88500232,1.193041827,1.045999345,1.557819203,1.236108046,1.825567452,3.313237576,3.353636969,1.717195068,1.704449129,1.804638948,1.879701016,2.698679061,3.68584505,2.647078659,8.588628467,9.207458317,15.1168517,12.04830861,5.37815702,3.526544991,21.2522663,30.62513785,51.16197519,86.47914868,20.54168218,10.99819249,13.66012366,36.68196148,28.56863336,37.47008228,13.18443374,42.13179864,29.76004409,25.35358159,-37.67603915,-3.713486185,-25.95427433,
Norway,NOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.499448924,0.644581086,0.697060387,0.92747691,1.274603635,0.66816294,1.033299414,1.850958,1.052840981,0.755391158,0.092825218,1.050379872,0.718349985,0.539366688,-0.285861781,-0.648495094,1.29454314,0.201684595,0.275672098,1.471530411,0.836441265,-0.29020152,-0.510642626,0.822301973,2.152412861,1.573882182,2.34068795,2.797907546,3.662264602,3.587597582,4.865519279,1.833750291,1.540348018,1.826185306,1.859462653,3.256481585,3.437084526,6.187028113,4.451751149,2.236141349,5.045810033,2.066358679,5.475490173,-0.261803344,0.650516595,1.885447809,-5.061604921,1.481097955,-1.296183832,4.032639237,-1.132711059,
Nepal,NPL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.002929405,-0.001028699,0.020526234,,-0.002753317,0,0.025558508,0.016205267,0.015416899,-0.010107299,-0.001252385,-0.024518069,0.036804482,0.024809975,0.041041331,0.047003039,0.019500949,0.011914122,0.163746322,0.056611336,0,0,0,0,0.42374943,0.468752021,0.247611787,0.086439766,-0.008824253,0.347091875,-0.098374869,0.233443621,-0.005737557,0.030156296,-0.073509433,0.055606415,0.007932157,0.297715389,0.548294666,0.435815132,0.423691401,0.33471227,0.133746295,0.213029579,0.432213143,0.677439878,0.206157198,0.542801816,0.378738964,
Nauru,NRU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,1.390444931,1.32419375,1.62197647,1.804822671,1.074251123,2.040745459,0.999040235,1.477238759,1.69087786,1.437268555,0.724730746,1.136575662,1.000401244,0.536388549,0.913162317,1.272381374,0.587546174,0.345138194,0.987184304,3.703172576,3.956844135,2.61273592,4.728580077,4.730440856,4.458729265,5.586784108,2.901933605,3.247136192,1.602157748,-2.865294556,0.481362353,4.275332532,-3.811793238,2.232630391,1.662015177,2.611329337,3.160244448,1.946923958,-0.043160566,0.195407936,0.819062219,2.183166076,-0.036415684,1.615174167,-0.041205748,1.063402299,1.156709155,1.187285639,1.368582497,1.916334716,
OECD members,OED,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.424745454,0.421431306,0.400812985,0.434395781,0.551694761,0.381764341,0.322611394,0.372416714,0.389252514,0.450893208,0.564891363,0.563593174,0.484139378,0.428309137,0.464045753,0.344188069,0.581520628,0.879573604,0.898235779,1.075691653,1.123861428,0.721532925,0.663737943,0.749160824,0.809830565,1.023358074,1.110649512,1.40510515,2.412272246,3.68881598,4.757766957,2.548771545,2.069990171,1.632017553,2.016659081,3.158248034,4.062083808,5.371705571,3.547911553,1.76238658,2.244991054,2.778062478,2.184816774,2.359565117,1.904938085,3.519627475,3.863032171,2.638494131,0.396769404,1.519089546,0.727581044,
Oman,OMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.178308989,-0.089697842,0.466120739,0.307776846,-3.711521559,5.067661582,3.177654651,1.753274007,3.148441304,3.148507182,1.645612511,0.861484433,2.410515742,1.948976317,1.791998269,1.611759829,1.915950086,0.446161032,1.094743371,1.198801199,1.217476463,1.192441754,0.837527935,1.136647514,0.591870835,0.335399748,0.396654915,0.407262496,0.728732021,0.257159152,0.42035217,0.026740491,0.542293068,0.115410128,0.448451799,4.949365936,4.288769017,7.91752309,4.8466688,3.070626154,1.911964786,2.102188752,1.561202903,1.792864469,1.387657535,-2.760017578,3.015197148,3.607982142,6.492723965,4.970259367,3.865761901,
Other small states,OSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,6.58991297,3.048588792,0.952617196,0.752206734,1.640710343,2.522598027,0.724656076,1.007378115,1.534573386,1.79393943,-0.350112794,1.168658715,1.07497685,1.026589198,1.112216298,1.169415896,1.005133619,1.022705006,1.504588082,1.114163263,1.210511084,2.108500826,2.727012708,-0.439174146,1.376201465,3.345041905,5.984650038,3.832414249,4.694219425,4.918702215,5.12402359,4.527605957,3.449162797,5.005861067,9.694649014,19.53949707,19.76206259,22.86501366,12.39897137,30.05381465,16.93350071,14.97632388,20.42632616,8.199335169,13.93500686,10.2564447,4.23479307,4.826830081,1.602754174,12.1594643,2.667393712,
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.229369018,0.009375677,0.180562618,-0.062662241,0.044947901,0.222605974,0.062427701,0.100642225,0.181192853,0.295880697,0.269010726,0.384634937,0.207749628,0.102666736,0.178192349,0.421864139,0.331452709,0.387921173,0.484736839,0.524258349,0.612997662,0.566385003,0.688314541,0.672760661,0.805119155,1.191752908,1.456055582,1.147229318,0.813610046,0.844795025,0.375528498,0.475564993,1.033727741,0.581949477,1.037493764,1.833321933,3.112977982,3.668322816,3.197360002,1.390402267,1.141304858,0.6208231,0.382826517,0.576510795,0.772218504,0.618355973,0.821350368,0.735836874,0.487745671,0.696146445,0.684967243,
Panama,PAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.398062727,-0.077052083,1.344292248,5.46803805,5.805735902,6.353808443,1.340365831,0.359026528,1.028813331,1.855002583,-6.560075521,-7.801404334,0.87015735,2.10601018,1.762625014,1.871346437,2.01535188,4.287107058,2.938223041,4.339195181,12.28963978,11.36194156,8.60245923,6.727830486,4.853618218,1.901601489,7.67198366,8.511739897,6.744677127,16.22949045,10.44328348,9.500757608,4.003077727,8.658543132,12.67246605,8.36488305,8.331141447,9.984482747,9.464111303,9.063310867,6.56251387,8.112289633,6.645170487,-3.991946397,
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.187830743,-0.038843933,0.656331337,0.869807878,0.450065047,0.480560602,0.450779471,0.370031253,0.199683542,0.445585765,0.148391242,0.576980029,0.220375479,0.219263747,-0.506129161,0.006042724,0.144316871,0.154572209,0.168400234,0.262227361,0.155241953,-0.020383521,-0.219650047,2.183587715,7.328507815,4.796187412,6.282348119,3.679021749,2.961992147,3.865535405,1.564790193,2.199224502,3.935620845,2.273086425,2.394892075,3.390348169,3.910656805,5.374286559,5.743356976,5.32237544,5.730826615,4.472626582,7.361775909,4.757350763,2.122996747,3.865465828,3.546321815,3.513344425,2.638243787,2.084917895,0.362712385,
Philippines,PHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013758107,0.257788396,0.045214573,0.519609291,0.837656748,0.67554592,0.792015011,0.942414648,0.392049125,0.022422596,-0.287666363,0.424695078,0.037909292,0.278077648,0.025188774,0.034323406,0.373670319,0.812353215,2.16907284,1.160496076,1.049332763,1.050513332,0.377344068,1.995595337,2.174708048,1.746132221,1.6027794,1.298533162,3.070114931,2.135680923,1.77722654,0.962985444,2.098276387,0.565262899,0.623144589,1.549060317,2.120919981,1.871212824,0.737800789,1.173248508,0.513698459,0.856962271,1.227630152,1.316426849,1.929377227,1.84017849,2.598510005,3.122386545,2.868336627,2.301175741,1.885863784,
Palau,PLW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.172044772,-0.912545958,1.164945102,2.983638558,4.143830962,2.085552002,17.30057201,2.203765625,2.391347309,1.488283561,1.444122186,4.228368553,10.18801811,8.159071224,16.493627,12.33097118,11.81524198,9.633590159,7.551808922,8.023340627,9.313154831,
Papua New Guinea,PNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,20.08405012,6.616822164,9.999976282,8.613620859,4.953841625,-0.164382611,1.377784928,1.20689219,1.997331199,1.927202913,2.966383926,3.449839272,3.626137293,5.419213218,4.532271704,3.439382187,3.429134306,2.963847453,4.198431034,5.735035057,4.826910353,3.184183118,2.429035753,1.247401061,1.085149666,9.805073867,2.130473335,0.573526453,2.887983827,8.571201779,2.740303139,2.050724509,0.672123736,4.767668112,0.828665064,0.821562763,1.538577135,1.368595853,0.410072291,3.614904094,0.24975036,0.202499221,0.135223367,0.126068766,0.126825068,0.983772379,0.092395728,0.709991499,4.706207404,1.354175955,0.453104825,
Poland,POL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134893962,0.340347152,0.718699594,1.785609331,1.69218647,2.571458587,2.809107264,3.08111703,3.653989224,4.356264317,5.420409482,2.973722702,2.055034757,2.465715255,5.436082526,3.60646881,6.230884798,5.834344265,2.731212885,3.189402708,3.833616029,3.508225531,1.475958303,0.152586408,3.645499531,3.152914283,3.876390809,2.233960434,3.000280492,2.820282627,2.91439661,
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.878007005,1.154988991,1.095020172,1.135036761,0.670991994,0.705831335,0.806201935,0.603433976,0.579086877,0.584747896,-0.011315615,0.329574602,0.348081994,0.292504528,0.215328997,0.659038963,0.209259249,0.574897682,0.336524762,1.030427107,0.182455763,0.807813221,0.927204483,1.913159702,2.098927046,1.245962807,1.236428263,1.286035503,1.810177181,3.117909677,1.710193073,2.83642114,2.792484022,3.9319156,2.606397109,2.372284737,2.070267818,2.487877278,2.577416015,2.875197196,2.472028206,2.708726259,2.781898974,1.600853586,1.258269773,2.058986137,0.950385354,0.789413377,0.63608636,0.708827263,0.796771831,
Puerto Rico,PRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.356427723,0.60858953,0.649517167,0.62953246,0.605285692,0.596204406,0.309839291,0.27013081,0.280971823,0.294123807,0.477104384,0.545658052,0.471810169,0.539059396,0.786032725,1.010613837,0.614648795,0.966875349,1.635542856,2.866436866,3.315790146,2.743870191,1.741232472,1.61444538,1.273680692,0.579546715,1.281453735,2.316472092,4.898352702,0.581077559,6.148619208,5.027614442,0.436137292,6.266972579,1.312247289,1.707412327,6.416330042,2.500930885,2.968332884,2.283026235,3.765823545,4.006673227,9.895456434,6.953562866,5.239541431,0.636936823,3.562925633,4.826502953,3.237994991,4.300252034,1.669575314,
Paraguay,PRY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.799177784,1.068357681,0.452642429,0.924129234,1.774010976,1.614375207,1.294909585,1.037206197,0.960991127,1.469220513,0.712665869,0.567159925,0.675350049,0.086370266,0.115492348,0.021325539,0.016111734,0.133466137,0.197383098,0.269035739,1.323098499,1.232752955,1.641652073,1.034549309,1.741841106,1.042801026,1.428222359,2.31705741,3.677994469,0.98675237,1.217294369,1.167634889,1.256207971,-0.750191695,0.976461922,0.067986029,1.398421223,0.588024685,1.210506959,0.637627344,2.543585564,1.72362237,2.193020926,0.789409387,2.038287669,1.396272974,1.601235508,1.278373382,0.481848416,0.9067875,0.262261666,
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734616791,5.197090568,4.335336986,5.13725121,4.441884762,1.437441622,0.478966972,0.265481748,0.324395161,0.445786535,0.707064401,0.347548941,0.33694998,0.704585248,3.716041901,1.858607115,2.135156047,0.51591827,1.402539137,1.141637529,0.751035804,1.924477981,1.140566982,1.294462944,0.769720047,0.513433767,
Pacific island small states,PSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.910698644,2.125543315,2.376439019,3.407895092,2.215728959,2.774196688,1.51274791,2.547826271,1.712971197,1.344764054,2.713640438,2.647578894,2.6052581,2.281946865,1.905167296,1.699818954,0.745966406,2.382982021,2.577883346,2.91146106,0.008176219,0.170798799,3.654708848,2.063534524,0.222261243,0.47948697,-0.916704435,0.705800827,1.828248173,-3.827174606,1.122326412,1.880746659,1.648608504,1.649997952,6.29747335,4.084099831,13.93051985,10.53860324,13.76722273,7.154800156,6.125476855,5.553194363,5.23488154,5.100106553,5.704236778,3.835399019,5.76471864,5.201577715,5.906952656,4.02812216,3.477575396,
Post-demographic dividend,PST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.422722919,0.423656006,0.411833066,0.447100552,0.564630093,0.389308499,0.322948348,0.3829517,0.391845052,0.458577354,0.575696256,0.584221442,0.498404663,0.42993701,0.478553957,0.325900924,0.590616154,0.929355024,0.939722568,1.091223841,1.17328037,0.728811402,0.66684758,0.781956272,0.826024004,1.041869277,1.129509051,1.435929296,2.443921066,3.817055682,5.047240413,2.639618227,1.986084716,1.650993487,2.14519379,3.244594164,4.293880449,5.67755611,3.747790045,1.775194576,2.454737186,3.013318396,2.301929272,2.438167534,2.030706998,3.531118138,4.08484649,2.983754587,0.446082185,1.872532616,0.896145663,
French Polynesia,PYF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.004345789,0.061451156,0.030257324,0.045745206,0.012345349,,0.010156462,0.388662693,-0.299415597,0.072512467,0.013932884,-0.001303425,-0.003538898,0.074790017,1.575589356,0.696591121,1.035084007,0.000843085,-0.095399076,0.044005684,0.052230116,0.089766668,0.402896521,0.284262876,0.116709022,0.285898844,,,,,,,,,,,,,,,0.488319399,1.119594266,-1.278653915,0.521345707,0.230796064,0.294621492,
Qatar,QAT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.885408879,7.051842677,0.001959785,0.166271066,0.540100882,0.362944041,0.006089575,0.055838431,0.219891389,0.081129056,0.1384579,0.043642591,0.048836974,0.014688642,-0.222838872,0.129524068,-0.029091502,-0.054531146,-0.341658842,-0.023119919,0.066300388,0.617998083,0.517645865,1.006763879,1.787929759,1.149680658,3.740559308,3.702755595,3.386477192,0.913812596,1.416675432,1.684982456,3.222105442,2.655415757,3.778179583,5.614130334,5.748812108,5.896219912,3.278064173,8.307641312,3.73261156,0.559389051,0.211888722,-0.422882596,0.504491037,0.662099304,0.510044138,0.612038723,-1.192496952,-1.599565819,-1.68550859,
Romania,ROU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.56E-05,0.137937293,0.306508326,0.356561754,1.133853181,1.119263921,0.712021743,3.415327783,4.87119059,2.895464424,2.783649075,2.8642283,2.483387896,3.189952355,8.593798355,6.600778233,9.020115115,5.786908828,6.377487195,2.663748667,1.932385371,1.292826797,1.78600834,2.020331342,1.934991695,2.429387635,3.323273817,2.812016214,3.041348095,2.947572771,1.443789394,
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252231983,0.278287134,0.174540526,0.522256838,0.658454456,1.201358893,1.019119425,1.662282546,1.031161116,0.928663004,1.005535945,1.842377384,2.606185281,2.029804024,3.79771796,4.298948386,4.502698778,2.99212948,2.8308273,2.692357424,2.290796396,3.019397941,1.069876215,0.502608374,2.548498734,1.814092944,0.530060512,1.888518541,0.636879035,
Rwanda,RWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.027285129,0.762493986,0.202874456,0.687885274,0.713224161,0.524600901,0.918849354,0.662960731,0.517826282,1.133099817,1.308611208,1.281392875,1.470961674,0.751509707,0.949343391,0.852167155,0.903990328,0.813466358,0.8787332,0.646147949,0.300370292,0.239589751,0.271065925,0.29621724,0.00013269,0.154615065,0.160597843,0.139882168,0.356901657,0.080715966,0.391762379,0.941235872,0.076342385,0.219918359,0.324159088,0.271455482,0.923537523,2.022581494,1.97576661,2.092357631,3.531675494,1.629433917,3.524076954,2.990846117,3.813068977,1.898064831,3.218861397,2.961535753,3.797713971,2.541174409,0.981065832,
South Asia,SAS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.089404128,0.060096839,0.038293245,0.035058475,0.051554882,0.012305869,0.004442372,-0.009899735,0.034705763,0.074673553,0.085579049,0.100989223,0.079139821,0.026785535,0.039717033,0.087843834,0.084019898,0.118597366,0.087887354,0.12976122,0.133832255,0.108585834,0.195174657,0.29434091,0.368028014,0.614584418,0.672885978,0.894525693,0.639544644,0.516916746,0.697404774,0.903726906,0.93782552,0.609443257,0.815322165,1.036449187,2.135264556,2.158797424,3.349083021,2.34611544,1.538201137,1.787038695,1.20783736,1.420798474,1.560292602,1.841821517,1.694786127,1.352118195,1.379410644,1.553393865,1.980088452,
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.136872457,-1.5510005,0.34951787,-4.187407682,-8.218784656,3.987106141,-0.619633936,1.055373443,0.692641818,-1.135812687,-1.940124363,3.526002305,7.262109626,3.827392864,4.054224743,0.472986266,1.110756163,-1.369181911,-0.371645438,-0.68523548,1.58235912,0.121007446,-0.057578639,1.028218078,0.258430647,-1.307818443,-0.71060735,1.831406071,2.918379922,-0.481664591,-0.992569137,0.010665944,-0.323899872,-0.271772874,-0.129209661,3.683049497,4.853586295,5.846305429,7.590633222,8.496351702,5.534324281,2.429579313,1.655270346,1.187266783,1.059269252,1.244292098,1.155546753,0.206051738,0.520110012,0.567755267,0.767614998,
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.068097904,,0.021165857,0.007279515,-0.025244829,0.023222579,0.083675612,0.095013786,0.078091389,-0.029450026,0.098862797,0.192981579,0.201899951,0.076790788,0.086880333,-0.037580083,-0.080953607,0.096334068,0.014054564,0.016297042,-0.092535282,-0.001412581,0.00127946,-0.001801439,0.775195475,0.086769497,0.004435454,0.838077686,3.295015047,3.471245356,3.199694989,3.652215113,3.932217718,6.317740891,5.671015852,4.438875896,4.069045324,2.530915715,2.549854944,2.96023859,2.783139545,2.212119102,3.657635049,2.556369967,1.628883277,2.033736207,1.033348427,0.821243068,3.512695239,2.552269688,2.656555906,
Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.385383831,0.731589609,0.937775344,0.262960399,0.488801775,0.796256115,1.24975423,0.951763074,-0.152655012,0.218656684,0.321127187,0.839186447,0.699009448,-0.971944107,0.834610449,-0.41382276,-0.156374359,-0.061035452,0.232775295,0.421012329,0.769765912,-0.104067675,0.275210566,-0.011024101,1.328335773,0.500667536,0.212746498,2.959708259,1.092992631,2.4524643,1.357744568,0.69275728,1.180244362,0.986458241,1.365346549,1.525513055,2.477708259,2.511456581,2.704047149,2.052995258,1.687783497,1.901069859,1.563680079,1.64581755,2.036131088,2.301949354,2.481103144,2.801853565,3.667626947,4.553491203,7.535426476,
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.842270338,5.124160522,5.918433207,9.545355452,6.515152318,5.179977656,3.646084696,4.403737524,3.989646352,8.992566174,10.38772838,11.71034171,9.959122803,6.375949254,6.591966731,5.464176773,9.201629956,13.5578926,14.40513959,9.47499553,15.42354724,10.74886004,4.228526874,7.732744325,11.60275062,13.60063454,11.87212078,15.68230754,6.950616497,21.84975776,16.14923704,18.93961756,6.653710473,17.46258577,21.20237251,15.11338609,26.32660553,26.16195416,7.023479676,12.07096993,23.06933632,17.59636716,18.74388439,20.93448104,21.81934907,22.65377074,20.50075704,28.9079935,21.53340661,29.69044057,21.64824649,
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.339613636,-0.024626471,1.266461538,-0.059144068,10.52677513,5.882472752,4.761816756,4.123908009,2.290170688,1.318082114,0.118627387,0.533823249,0.240220458,1.080992094,0.407990287,2.100510903,6.757457557,0.952244721,6.709357599,4.858487438,6.378458314,5.268100622,7.770865851,0.520415361,0.431553004,1.164251295,6.43268309,1.924153501,2.028670549,0.477402181,-2.104277807,0.04208964,-0.286317968,-0.755929598,0.114955363,8.226204425,13.86358398,10.75181587,6.60099061,19.59461973,11.43480058,2.005086945,4.159081436,1.573994269,2.465239788,2.708917904,2.890158,1.587208945,2.088225852,0.580898776,
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.887616041,1.23942489,0.81653509,1.084783036,1.61889477,1.486746098,1.428821959,0.731288262,2.525041147,1.449796173,-1.696239194,0.67327128,0.361483204,0.170566586,0.538560176,-3.612713912,-28.62425573,5.619436109,-2.188305172,2.396253743,4.992681776,0.962133785,-0.82339219,-0.970708087,-0.31518119,0.836862793,0.070499967,0.211714175,0.015599153,0.079655501,6.133420204,0.901974622,0.830852374,0.621661643,4.2217306,5.497242011,3.122845624,4.422993265,2.119175541,4.500191915,9.247547614,32.3011956,19.00245956,8.732410791,7.479119148,5.98370116,3.769175885,11.12351219,6.130698063,7.395550906,3.325158384,
